305,00:39.6,3520 ,0,0.001599540 ,0.00685224 
306,00:39.6,3525 ,0,0.001617560 ,0.00688931 
307,00:39.7,3530 ,0,0.001635780 ,0.00692662 
308,00:39.8,3535 ,0,0.001654270 ,0.00696416 
309,00:39.9,3540 ,0,0.001673000 ,0.00700205 
310,00:40.0,3545 ,0,0.001692050 ,0.00704022 
311,00:40.0,3550 ,0,0.001711310 ,0.00707864 
312,00:40.1,3555 ,0,0.001730820 ,0.00711737 
313,00:40.2,3560 ,0,0.001750580 ,0.00715622 
314,00:40.3,3565 ,0,0.001770700 ,0.00719550 
315,00:40.4,3570 ,0,0.001791100 ,0.00723512 
316,00:40.5,3575 ,0,0.001811940 ,0.00727530 
317,00:40.5,3580 ,0,0.001833080 ,0.00731571 
318,00:40.6,3585 ,0,0.001854670 ,0.00735672 
319,00:40.7,3590 ,0,0.001876560 ,0.00739805 
320,00:40.8,3595 ,0,0.001898840 ,0.00743970 
321,00:40.9,3600 ,0,0.001921520 ,0.00748188 
322,00:41.0,3605 ,0,0.001944600 ,0.00752437 
323,00:41.1,3610 ,0,0.001968020 ,0.00756737 
324,00:41.2,3615 ,0,0.001992000 ,0.00761089 
325,00:41.2,3620 ,0,0.002016350 ,0.00765479 
326,00:41.3,3625 ,0,0.002041130 ,0.00769916 
327,00:41.4,3630 ,0,0.002066310 ,0.00774387 
328,00:41.5,3635 ,0,0.002091910 ,0.00778905 
329,00:41.6,3640 ,0,0.002117940 ,0.00783455 
330,00:41.7,3645 ,0,0.002144560 ,0.00788062 
331,00:41.7,3650 ,0,0.002171540 ,0.00792710 
332,00:41.8,3655 ,0,0.002198930 ,0.00797396 
333,00:41.9,3660 ,0,0.002226880 ,0.00802126 
334,00:42.0,3665 ,0,0.002255300 ,0.00806911 
335,00:42.1,3670 ,0,0.002284180 ,0.00811723 
336,00:42.2,3675 ,0,0.002313560 ,0.00816583 
337,00:42.2,3680 ,0,0.002343410 ,0.00821493 
338,00:42.3,3685 ,0,0.002373890 ,0.00826448 
339,00:42.4,3690 ,0,0.002404870 ,0.00831452 
340,00:42.5,3695 ,0,0.002436340 ,0.00836500 
341,00:42.6,3700 ,0,0.002468450 ,0.00841593 
342,00:42.7,3705 ,0,0.002501050 ,0.00846737 
343,00:42.8,3710 ,0,0.002534430 ,0.00851938 
344,00:42.8,3715 ,0,0.002568260 ,0.00857186 
345,00:42.9,3720 ,0,0.002602870 ,0.00862492 
346,00:43.0,3725 ,0,0.002637990 ,0.00867835 
347,00:43.1,3730 ,0,0.002673870 ,0.00873244 
348,00:43.2,3735 ,0,0.002710410 ,0.00878695 
349,00:43.3,3740 ,0,0.002747520 ,0.00884200 
350,00:43.4,3745 ,0,0.002785350 ,0.00889751 
351,00:43.5,3750 ,0,0.002824030 ,0.00895369 
352,00:43.5,3755 ,0,0.002863400 ,0.00901040 
353,00:43.6,3760 ,0,0.002903400 ,0.00906753 
354,00:43.7,3765 ,0,0.002944100 ,0.00912513 
355,00:43.8,3770 ,0,0.002985760 ,0.00918345 
356,00:43.9,3775 ,0,0.003028090 ,0.00924223 
357,00:44.0,3780 ,0,0.003071240 ,0.00930154 
358,00:44.1,3785 ,0,0.003115200 ,0.00936137 
359,00:44.2,3790 ,0,0.003159920 ,0.00942169 
360,00:44.3,3795 ,0,0.003205590 ,0.00948264 
361,00:44.3,3800 ,0,0.003252170 ,0.00954421 
362,00:44.4,3805 ,0,0.003299660 ,0.00960632 
363,00:44.5,3810 ,0,0.003348170 ,0.00966914 
364,00:44.6,3815 ,0,0.003397510 ,0.00973242 
365,00:44.7,3820 ,0,0.003447840 ,0.00979621 
366,00:44.8,3825 ,0,0.003498900 ,0.00986035 
367,00:44.8,3830 ,0,0.003550980 ,0.00992513 
368,00:44.9,3835 ,0,0.003604110 ,0.00999038 
369,00:45.0,3840 ,0,0.003658250 ,0.01005620 
370,00:45.1,3845 ,0,0.003713430 ,0.01012260 
